StartTime,EndTime,SSID,BSSID,Frequency,Level
1485837592678,1485837594299,046,7e:04:d0:1c:a3:65,2412,-68
1485837592678,1485837594299,38_5.0.2,f4:f1:e1:af:6f:85,2412,-62
1485837592678,1485837594299,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-90
1485837594306,1485837595956,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-53
1485837594306,1485837595956,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-61
1485837594306,1485837595956,010_6.0.1,da:3c:69:34:c6:e7,2412,-56
1485837594306,1485837595956,013_5.0.2,36:fc:ef:f4:57:35,2442,-52
1485837594306,1485837595956,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-54
1485837594306,1485837595956,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-60
1485837594306,1485837595956,026_7.1.1,02:1a:11:f3:ec:60,2437,-54
1485837594306,1485837595956,31_6.0,56:27:58:c9:bd:c5,2412,-58
1485837594306,1485837595956,42_4.2.2,4e:21:d0:d3:6a:00,2412,-62
1485837594306,1485837595956,018_6.0.1,c0:ee:fb:30:73:f7,2462,-54
1485837594306,1485837595956,029_5.1.1,02:1a:11:f9:6b:b2,2437,-52
1485837594306,1485837595956,45_6.0.1,b4:ef:fa:51:ab:75,2462,-52
1485837594306,1485837595956,028_5.0.2,58:44:98:b4:0e:c6,2437,-67
1485837594306,1485837595956,019_6.0.1X,78:02:f8:89:d6:ff,2462,-54
1485837594306,1485837595956,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-51
1485837594306,1485837595956,041_6.0.1x,38:a4:ed:cd:54:49,2462,-62
1485837594306,1485837595956,001_7.1.1,64:bc:0c:64:12:d0,2412,-47
1485837594306,1485837595956,017_6.0.1,c0:ee:fb:33:70:10,2412,-59
1485837594306,1485837595956,6_lollipop,00:ee:bd:0a:bf:43,2437,-59
1485837594306,1485837595956,036_6.0.1X,64:09:80:cb:73:11,2462,-59
1485837594306,1485837595956,027_5.1,34:bb:26:10:6b:cd,2462,-59
1485837594306,1485837595956,012_7.0,94:65:2d:00:6c:49,2412,-58
1485837594306,1485837595956,022_7.0,c0:ee:fb:dd:22:99,2412,-63
1485837594306,1485837595956,3_6.0,a2:32:99:21:78:f5,2462,-48
1485837594306,1485837595956,007_6.0.1X ,74:23:44:33:ee:1f,2462,-54
1485837594306,1485837595956,035_7.0,88:79:7e:84:65:0a,2412,-66
1485837594306,1485837595956,15_7.0,88:79:7e:7b:6d:01,2412,-54
1485837594306,1485837595956,023_5.1,40:78:6a:b2:b7:58,2462,-58
1485837594306,1485837595956,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-52
1485837594306,1485837595956,033_5.1.1,a0:e4:53:d0:70:56,2462,-57
1485837594306,1485837595956,014_6.0.1,c0:ee:fb:3c:02:99,2412,-50
1485837594306,1485837595956,039_5.0,ac:9e:17:02:c9:58,2437,-58
1485837594306,1485837595956,032_4.4.4,ec:88:92:cb:02:c4,2427,-60
1485837594306,1485837595956,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-54
1485837594306,1485837595956,006_Nougat,88:79:7e:7b:6b:48,2437,-48
1485837594306,1485837595956,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-57
1485837594306,1485837595956,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-57
1485837594306,1485837595956,020_6.0,56:27:58:11:73:6f,2437,-50
1485837594306,1485837595956,004_7.0,c0:ee:fb:ec:91:5e,2437,-50
1485837594306,1485837595956,037_iOS,62:a3:7d:14:40:41,2437,-62
1485837594306,1485837595956,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-63
1485837594306,1485837595956,Nadig,c0:ee:fb:30:a6:c4,2437,-57
1485837594306,1485837595956,016_6.0,a4:70:d6:4d:cd:b9,2447,-58
1485837594306,1485837595956,024_6.0.x,74:23:44:3a:f3:ef,2462,-64
1485837594306,1485837595956,PESU(OnlyLAPTOP),6c:aa:b3:32:24:88,2412,-85
1485837594306,1485837595956,046,7e:04:d0:1c:a3:65,2412,-68
1485837594306,1485837595956,38_5.0.2,f4:f1:e1:af:6f:85,2412,-62
1485837594306,1485837595956,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-89
1485837594306,1485837595956,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-66
1485837595964,1485837597526,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-50
1485837595964,1485837597526,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-57
1485837595964,1485837597526,010_6.0.1,da:3c:69:34:c6:e7,2412,-56
1485837595964,1485837597526,013_5.0.2,36:fc:ef:f4:57:35,2442,-56
1485837595964,1485837597526,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-56
1485837595964,1485837597526,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-60
1485837595964,1485837597526,026_7.1.1,02:1a:11:f3:ec:60,2437,-53
1485837595964,1485837597526,31_6.0,56:27:58:c9:bd:c5,2412,-65
1485837595964,1485837597526,42_4.2.2,4e:21:d0:d3:6a:00,2412,-61
1485837595964,1485837597526,018_6.0.1,c0:ee:fb:30:73:f7,2462,-55
1485837595964,1485837597526,029_5.1.1,02:1a:11:f9:6b:b2,2437,-58
1485837595964,1485837597526,45_6.0.1,b4:ef:fa:51:ab:75,2462,-52
1485837595964,1485837597526,028_5.0.2,58:44:98:b4:0e:c6,2437,-67
1485837595964,1485837597526,019_6.0.1X,78:02:f8:89:d6:ff,2462,-59
1485837595964,1485837597526,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-51
1485837595964,1485837597526,041_6.0.1x,38:a4:ed:cd:54:49,2462,-62
1485837595964,1485837597526,001_7.1.1,64:bc:0c:64:12:d0,2412,-48
1485837595964,1485837597526,017_6.0.1,c0:ee:fb:33:70:10,2412,-55
1485837595964,1485837597526,6_lollipop,00:ee:bd:0a:bf:43,2437,-56
1485837595964,1485837597526,036_6.0.1X,64:09:80:cb:73:11,2462,-59
1485837595964,1485837597526,027_5.1,34:bb:26:10:6b:cd,2462,-59
1485837595964,1485837597526,012_7.0,94:65:2d:00:6c:49,2412,-64
1485837595964,1485837597526,022_7.0,c0:ee:fb:dd:22:99,2412,-55
1485837595964,1485837597526,3_6.0,a2:32:99:21:78:f5,2462,-48
1485837595964,1485837597526,007_6.0.1X ,74:23:44:33:ee:1f,2462,-46
1485837595964,1485837597526,035_7.0,88:79:7e:84:65:0a,2412,-66
1485837595964,1485837597526,15_7.0,88:79:7e:7b:6d:01,2412,-54
1485837595964,1485837597526,023_5.1,40:78:6a:b2:b7:58,2462,-58
1485837595964,1485837597526,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-52
1485837595964,1485837597526,033_5.1.1,a0:e4:53:d0:70:56,2462,-57
1485837595964,1485837597526,014_6.0.1,c0:ee:fb:3c:02:99,2412,-51
1485837595964,1485837597526,039_5.0,ac:9e:17:02:c9:58,2437,-59
1485837595964,1485837597526,032_4.4.4,ec:88:92:cb:02:c4,2427,-56
1485837595964,1485837597526,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-56
1485837595964,1485837597526,006_Nougat,88:79:7e:7b:6b:48,2437,-52
1485837595964,1485837597526,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-61
1485837595964,1485837597526,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-57
1485837595964,1485837597526,020_6.0,56:27:58:11:73:6f,2437,-58
1485837595964,1485837597526,004_7.0,c0:ee:fb:ec:91:5e,2437,-49
1485837595964,1485837597526,037_iOS,62:a3:7d:14:40:41,2437,-62
1485837595964,1485837597526,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-59
1485837595964,1485837597526,Nadig,c0:ee:fb:30:a6:c4,2437,-54
1485837595964,1485837597526,016_6.0,a4:70:d6:4d:cd:b9,2447,-52
1485837595964,1485837597526,024_6.0.x,74:23:44:3a:f3:ef,2462,-64
1485837595964,1485837597526,PESU(OnlyLAPTOP),6c:aa:b3:32:24:88,2412,-85
1485837595964,1485837597526,046,7e:04:d0:1c:a3:65,2412,-68
1485837595964,1485837597526,38_5.0.2,f4:f1:e1:af:6f:85,2412,-62
1485837595964,1485837597526,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-89
1485837595964,1485837597526,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-62
1485837597534,1485837599117,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-52
1485837597534,1485837599117,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-61
1485837597534,1485837599117,010_6.0.1,da:3c:69:34:c6:e7,2412,-61
1485837597534,1485837599117,013_5.0.2,36:fc:ef:f4:57:35,2442,-55
1485837597534,1485837599117,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-56
1485837597534,1485837599117,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-60
1485837597534,1485837599117,026_7.1.1,02:1a:11:f3:ec:60,2437,-51
1485837597534,1485837599117,31_6.0,56:27:58:c9:bd:c5,2412,-65
1485837597534,1485837599117,42_4.2.2,4e:21:d0:d3:6a:00,2412,-63
1485837597534,1485837599117,018_6.0.1,c0:ee:fb:30:73:f7,2462,-58
1485837597534,1485837599117,029_5.1.1,02:1a:11:f9:6b:b2,2437,-68
1485837597534,1485837599117,45_6.0.1,b4:ef:fa:51:ab:75,2462,-57
1485837597534,1485837599117,028_5.0.2,58:44:98:b4:0e:c6,2437,-60
1485837597534,1485837599117,019_6.0.1X,78:02:f8:89:d6:ff,2462,-59
1485837597534,1485837599117,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-51
1485837597534,1485837599117,041_6.0.1x,38:a4:ed:cd:54:49,2462,-62
1485837597534,1485837599117,001_7.1.1,64:bc:0c:64:12:d0,2412,-48
1485837597534,1485837599117,017_6.0.1,c0:ee:fb:33:70:10,2412,-57
1485837597534,1485837599117,6_lollipop,00:ee:bd:0a:bf:43,2437,-56
1485837597534,1485837599117,036_6.0.1X,64:09:80:cb:73:11,2462,-61
1485837597534,1485837599117,027_5.1,34:bb:26:10:6b:cd,2462,-72
1485837597534,1485837599117,012_7.0,94:65:2d:00:6c:49,2412,-62
1485837597534,1485837599117,022_7.0,c0:ee:fb:dd:22:99,2412,-50
1485837597534,1485837599117,3_6.0,a2:32:99:21:78:f5,2462,-47
1485837597534,1485837599117,007_6.0.1X ,74:23:44:33:ee:1f,2462,-49
1485837597534,1485837599117,035_7.0,88:79:7e:84:65:0a,2412,-60
1485837597534,1485837599117,15_7.0,88:79:7e:7b:6d:01,2412,-54
1485837597534,1485837599117,023_5.1,40:78:6a:b2:b7:58,2462,-57
1485837597534,1485837599117,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-52
1485837597534,1485837599117,033_5.1.1,a0:e4:53:d0:70:56,2462,-57
1485837597534,1485837599117,014_6.0.1,c0:ee:fb:3c:02:99,2412,-57
1485837597534,1485837599117,039_5.0,ac:9e:17:02:c9:58,2437,-57
1485837597534,1485837599117,032_4.4.4,ec:88:92:cb:02:c4,2427,-56
1485837597534,1485837599117,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-60
1485837597534,1485837599117,006_Nougat,88:79:7e:7b:6b:48,2437,-52
1485837597534,1485837599117,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-64
1485837597534,1485837599117,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-57
1485837597534,1485837599117,020_6.0,56:27:58:11:73:6f,2437,-61
1485837597534,1485837599117,004_7.0,c0:ee:fb:ec:91:5e,2437,-52
1485837597534,1485837599117,037_iOS,62:a3:7d:14:40:41,2437,-61
1485837597534,1485837599117,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-54
1485837597534,1485837599117,Nadig,c0:ee:fb:30:a6:c4,2437,-54
1485837597534,1485837599117,016_6.0,a4:70:d6:4d:cd:b9,2447,-58
1485837597534,1485837599117,024_6.0.x,74:23:44:3a:f3:ef,2462,-73
1485837597534,1485837599117,PESU(OnlyLAPTOP),6c:aa:b3:32:24:88,2412,-85
1485837597534,1485837599117,046,7e:04:d0:1c:a3:65,2412,-68
1485837597534,1485837599117,38_5.0.2,f4:f1:e1:af:6f:85,2412,-62
1485837597534,1485837599117,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-85
1485837597534,1485837599117,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-63
1485837597534,1485837599117,034_6.0.1,30:5a:3a:bc:8b:43,2412,-61
1485837599124,1485837600787,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-49
1485837599124,1485837600787,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-67
1485837599124,1485837600787,010_6.0.1,da:3c:69:34:c6:e7,2412,-61
1485837599124,1485837600787,013_5.0.2,36:fc:ef:f4:57:35,2442,-59
1485837599124,1485837600787,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-59
1485837599124,1485837600787,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-69
1485837599124,1485837600787,026_7.1.1,02:1a:11:f3:ec:60,2437,-49
1485837599124,1485837600787,31_6.0,56:27:58:c9:bd:c5,2412,-69
1485837599124,1485837600787,42_4.2.2,4e:21:d0:d3:6a:00,2412,-59
1485837599124,1485837600787,018_6.0.1,c0:ee:fb:30:73:f7,2462,-54
1485837599124,1485837600787,029_5.1.1,02:1a:11:f9:6b:b2,2437,-68
1485837599124,1485837600787,45_6.0.1,b4:ef:fa:51:ab:75,2462,-53
1485837599124,1485837600787,028_5.0.2,58:44:98:b4:0e:c6,2437,-54
1485837599124,1485837600787,019_6.0.1X,78:02:f8:89:d6:ff,2462,-59
1485837599124,1485837600787,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-54
1485837599124,1485837600787,041_6.0.1x,38:a4:ed:cd:54:49,2462,-62
1485837599124,1485837600787,001_7.1.1,64:bc:0c:64:12:d0,2412,-45
1485837599124,1485837600787,017_6.0.1,c0:ee:fb:33:70:10,2412,-53
1485837599124,1485837600787,6_lollipop,00:ee:bd:0a:bf:43,2437,-55
1485837599124,1485837600787,036_6.0.1X,64:09:80:cb:73:11,2462,-62
1485837599124,1485837600787,027_5.1,34:bb:26:10:6b:cd,2462,-64
1485837599124,1485837600787,012_7.0,94:65:2d:00:6c:49,2412,-67
1485837599124,1485837600787,022_7.0,c0:ee:fb:dd:22:99,2412,-50
1485837599124,1485837600787,3_6.0,a2:32:99:21:78:f5,2462,-47
1485837599124,1485837600787,007_6.0.1X ,74:23:44:33:ee:1f,2462,-51
1485837599124,1485837600787,035_7.0,88:79:7e:84:65:0a,2412,-60
1485837599124,1485837600787,15_7.0,88:79:7e:7b:6d:01,2462,-45
1485837599124,1485837600787,023_5.1,40:78:6a:b2:b7:58,2462,-68
1485837599124,1485837600787,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-56
1485837599124,1485837600787,033_5.1.1,a0:e4:53:d0:70:56,2462,-56
1485837599124,1485837600787,014_6.0.1,c0:ee:fb:3c:02:99,2412,-52
1485837599124,1485837600787,039_5.0,ac:9e:17:02:c9:58,2437,-51
1485837599124,1485837600787,032_4.4.4,ec:88:92:cb:02:c4,2427,-57
1485837599124,1485837600787,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-55
1485837599124,1485837600787,006_Nougat,88:79:7e:7b:6b:48,2437,-47
1485837599124,1485837600787,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-64
1485837599124,1485837600787,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-61
1485837599124,1485837600787,020_6.0,56:27:58:11:73:6f,2437,-57
1485837599124,1485837600787,004_7.0,c0:ee:fb:ec:91:5e,2437,-51
1485837599124,1485837600787,037_iOS,62:a3:7d:14:40:41,2437,-60
1485837599124,1485837600787,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-53
1485837599124,1485837600787,Nadig,c0:ee:fb:30:a6:c4,2437,-66
1485837599124,1485837600787,016_6.0,a4:70:d6:4d:cd:b9,2447,-52
1485837599124,1485837600787,024_6.0.x,74:23:44:3a:f3:ef,2462,-73
1485837599124,1485837600787,PESU(OnlyLAPTOP),6c:aa:b3:32:24:88,2412,-85
1485837599124,1485837600787,046,7e:04:d0:1c:a3:65,2412,-68
1485837599124,1485837600787,38_5.0.2,f4:f1:e1:af:6f:85,2412,-62
1485837599124,1485837600787,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-87
1485837599124,1485837600787,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-63
1485837599124,1485837600787,034_6.0.1,30:5a:3a:bc:8b:43,2412,-61
1485837600799,1485837602333,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-48
1485837600799,1485837602333,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-59
1485837600799,1485837602333,010_6.0.1,da:3c:69:34:c6:e7,2412,-61
1485837600799,1485837602333,013_5.0.2,36:fc:ef:f4:57:35,2442,-58
1485837600799,1485837602333,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-57
1485837600799,1485837602333,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-60
1485837600799,1485837602333,026_7.1.1,02:1a:11:f3:ec:60,2437,-54
1485837600799,1485837602333,31_6.0,56:27:58:c9:bd:c5,2412,-61
1485837600799,1485837602333,42_4.2.2,4e:21:d0:d3:6a:00,2412,-59
1485837600799,1485837602333,018_6.0.1,c0:ee:fb:30:73:f7,2462,-52
1485837600799,1485837602333,029_5.1.1,02:1a:11:f9:6b:b2,2437,-55
1485837600799,1485837602333,45_6.0.1,b4:ef:fa:51:ab:75,2462,-53
1485837600799,1485837602333,028_5.0.2,58:44:98:b4:0e:c6,2437,-57
1485837600799,1485837602333,019_6.0.1X,78:02:f8:89:d6:ff,2462,-52
1485837600799,1485837602333,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-51
1485837600799,1485837602333,041_6.0.1x,38:a4:ed:cd:54:49,2462,-50
1485837600799,1485837602333,001_7.1.1,64:bc:0c:64:12:d0,2412,-45
1485837600799,1485837602333,017_6.0.1,c0:ee:fb:33:70:10,2412,-55
1485837600799,1485837602333,6_lollipop,00:ee:bd:0a:bf:43,2437,-55
1485837600799,1485837602333,036_6.0.1X,64:09:80:cb:73:11,2462,-58
1485837600799,1485837602333,027_5.1,34:bb:26:10:6b:cd,2462,-64
1485837600799,1485837602333,012_7.0,94:65:2d:00:6c:49,2412,-63
1485837600799,1485837602333,022_7.0,c0:ee:fb:dd:22:99,2412,-51
1485837600799,1485837602333,3_6.0,a2:32:99:21:78:f5,2462,-50
1485837600799,1485837602333,007_6.0.1X ,74:23:44:33:ee:1f,2462,-51
1485837600799,1485837602333,035_7.0,88:79:7e:84:65:0a,2412,-60
1485837600799,1485837602333,15_7.0,88:79:7e:7b:6d:01,2462,-53
1485837600799,1485837602333,023_5.1,40:78:6a:b2:b7:58,2462,-68
1485837600799,1485837602333,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-49
1485837600799,1485837602333,033_5.1.1,a0:e4:53:d0:70:56,2462,-56
1485837600799,1485837602333,014_6.0.1,c0:ee:fb:3c:02:99,2412,-52
1485837600799,1485837602333,039_5.0,ac:9e:17:02:c9:58,2437,-51
1485837600799,1485837602333,032_4.4.4,ec:88:92:cb:02:c4,2427,-61
1485837600799,1485837602333,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-63
1485837600799,1485837602333,006_Nougat,88:79:7e:7b:6b:48,2437,-45
1485837600799,1485837602333,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-64
1485837600799,1485837602333,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-61
1485837600799,1485837602333,020_6.0,56:27:58:11:73:6f,2437,-54
1485837600799,1485837602333,004_7.0,c0:ee:fb:ec:91:5e,2437,-50
1485837600799,1485837602333,037_iOS,62:a3:7d:14:40:41,2437,-57
1485837600799,1485837602333,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-56
1485837600799,1485837602333,Nadig,c0:ee:fb:30:a6:c4,2437,-67
1485837600799,1485837602333,016_6.0,a4:70:d6:4d:cd:b9,2447,-49
1485837600799,1485837602333,024_6.0.x,74:23:44:3a:f3:ef,2462,-73
1485837600799,1485837602333,PESU(OnlyLAPTOP),6c:aa:b3:32:24:88,2412,-85
1485837600799,1485837602333,046,7e:04:d0:1c:a3:65,2412,-68
1485837600799,1485837602333,38_5.0.2,f4:f1:e1:af:6f:85,2412,-62
1485837600799,1485837602333,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-87
1485837600799,1485837602333,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-63
1485837600799,1485837602333,034_6.0.1,30:5a:3a:bc:8b:43,2412,-62
1485837602339,1485837603923,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-48
1485837602339,1485837603923,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-59
1485837602339,1485837603923,010_6.0.1,da:3c:69:34:c6:e7,2412,-61
1485837602339,1485837603923,013_5.0.2,36:fc:ef:f4:57:35,2442,-58
1485837602339,1485837603923,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-56
1485837602339,1485837603923,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-68
1485837602339,1485837603923,026_7.1.1,02:1a:11:f3:ec:60,2437,-53
1485837602339,1485837603923,31_6.0,56:27:58:c9:bd:c5,2412,-61
1485837602339,1485837603923,42_4.2.2,4e:21:d0:d3:6a:00,2412,-59
1485837602339,1485837603923,018_6.0.1,c0:ee:fb:30:73:f7,2462,-49
1485837602339,1485837603923,029_5.1.1,02:1a:11:f9:6b:b2,2437,-53
1485837602339,1485837603923,45_6.0.1,b4:ef:fa:51:ab:75,2462,-53
1485837602339,1485837603923,028_5.0.2,58:44:98:b4:0e:c6,2437,-53
1485837602339,1485837603923,019_6.0.1X,78:02:f8:89:d6:ff,2462,-60
1485837602339,1485837603923,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-52
1485837602339,1485837603923,041_6.0.1x,38:a4:ed:cd:54:49,2462,-50
1485837602339,1485837603923,001_7.1.1,64:bc:0c:64:12:d0,2412,-45
1485837602339,1485837603923,017_6.0.1,c0:ee:fb:33:70:10,2412,-53
1485837602339,1485837603923,6_lollipop,00:ee:bd:0a:bf:43,2437,-52
1485837602339,1485837603923,036_6.0.1X,64:09:80:cb:73:11,2462,-55
1485837602339,1485837603923,027_5.1,34:bb:26:10:6b:cd,2462,-62
1485837602339,1485837603923,012_7.0,94:65:2d:00:6c:49,2412,-61
1485837602339,1485837603923,022_7.0,c0:ee:fb:dd:22:99,2412,-48
1485837602339,1485837603923,3_6.0,a2:32:99:21:78:f5,2462,-53
1485837602339,1485837603923,007_6.0.1X ,74:23:44:33:ee:1f,2462,-51
1485837602339,1485837603923,035_7.0,88:79:7e:84:65:0a,2412,-60
1485837602339,1485837603923,15_7.0,88:79:7e:7b:6d:01,2462,-47
1485837602339,1485837603923,023_5.1,40:78:6a:b2:b7:58,2462,-66
1485837602339,1485837603923,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-49
1485837602339,1485837603923,033_5.1.1,a0:e4:53:d0:70:56,2462,-58
1485837602339,1485837603923,014_6.0.1,c0:ee:fb:3c:02:99,2412,-56
1485837602339,1485837603923,039_5.0,ac:9e:17:02:c9:58,2437,-51
1485837602339,1485837603923,032_4.4.4,ec:88:92:cb:02:c4,2427,-69
1485837602339,1485837603923,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-59
1485837602339,1485837603923,006_Nougat,88:79:7e:7b:6b:48,2437,-45
1485837602339,1485837603923,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-64
1485837602339,1485837603923,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-61
1485837602339,1485837603923,020_6.0,56:27:58:11:73:6f,2437,-51
1485837602339,1485837603923,004_7.0,c0:ee:fb:ec:91:5e,2437,-57
1485837602339,1485837603923,037_iOS,62:a3:7d:14:40:41,2437,-58
