StartTime,DiscoveryTime,Name,Address,Type,BondState,BtClass
1485837375960,1485837377294,31_6.0,54:27:58:B9:BD:C5,1,10,524
1485837375960,1485837377483,048_Gingerbread,D4:87:D8:B7:98:19,1,10,524
1485837375960,1485837377505,040_5.1.1x,38:A4:ED:E8:17:1C,1,10,524
1485837375960,1485837377659,3_6.0,A0:32:99:10:78:F5,1,10,524
1485837375960,1485837377743,023_5.1,40:78:6A:B2:97:F9,1,10,524
1485837375960,1485837377780,039_5.0,AC:9E:17:02:C9:57,1,10,524
1485837375960,1485837377934,045_6.0.1,B4:EF:FA:51:22:BD,1,10,524
1485837375960,1485837378274,036_6.0.1X,64:09:80:CE:1E:A7,1,10,524
1485837375960,1485837378302,028_5.0.2,58:44:98:B4:0E:C5,1,10,524
1485837375960,1485837378343,5_lollipop,00:EE:BD:2A:BF:43,1,10,524
1485837375960,1485837378527,045_6.0.1,B4:EF:FA:51:22:BD,1,10,524
1485837375960,1485837378561,019_6.0.1X,78:02:F8:89:D6:FE,1,10,524
1485837375960,1485837378704,044_6.0.1,AC:C1:EE:B1:CF:C8,1,10,524
1485837375960,1485837378737,022_7.0,C0:EE:FB:DD:22:99,1,10,524
1485837375960,1485837378840,033_5.1.1,A0:E4:53:D0:70:55,1,10,524
1485837375960,1485837378992,012_7.0,94:65:2D:00:6C:48,1,10,524
1485837375960,1485837379189,041_6.0.1x,38:A4:ED:CD:54:48,1,10,524
1485837375960,1485837379595,001_7.1.1,64:BC:0C:F7:7E:EE,1,10,524
1485837375960,1485837379850,010_4.2,14:F6:5A:6D:92:52,1,10,524
1485837375960,1485837379969,021_5.1,34:BB:26:6B:61:59,1,10,524
1485837375960,1485837380164,011_5.1.1.X,B0:E2:35:5F:58:14,1,10,524
1485837375960,1485837380435,026_7.1.1,C4:43:8F:71:8D:47,1,10,524
1485837375960,1485837380455,010_6.0.1,D8:3C:69:34:9F:E1,1,10,524
1485837375960,1485837380707,044_6.0.1,AC:C1:EE:B1:CF:C8,1,10,524
1485837375960,1485837380776,034_601,30:5A:3A:BC:8B:42,1,10,524
1485837375960,1485837381247,42_4.2.2,4C:21:D0:CB:C8:E0,3,10,524
1485837375960,1485837381271,L28T_00082,20:91:48:43:4C:35,2,10,7936
1485837375960,1485837381343,42_4.2.2,4C:21:D0:CB:C8:E0,3,10,524
1485837375960,1485837382260,42_4.2.2,4C:21:D0:CB:C8:E0,3,10,524
1485837375960,1485837383985,015_7.0,88:79:7E:7B:6D:00,1,10,524
1485837375960,1485837388442,016_6.0,A4:70:D6:4D:CD:B8,1,10,524
1485837388830,1485837388890,016_6.0,A4:70:D6:4D:CD:B8,1,10,524
1485837388830,1485837388928,015_7.0,88:79:7E:7B:6D:00,1,10,524
1485837388830,1485837388964,001_7.1.1,64:BC:0C:F7:7E:EE,1,10,524
1485837388830,1485837388994,040_5.1.1x,38:A4:ED:E8:17:1C,1,10,524
1485837388830,1485837389013,32_4.4.4,EC:88:92:CB:02:C3,1,10,524
1485837388830,1485837389061,045_6.0.1,B4:EF:FA:51:22:BD,1,10,524
1485837388830,1485837389087,31_6.0,54:27:58:B9:BD:C5,1,10,524
1485837388830,1485837389209,009_6.0.1X,64:CC:2E:B0:9F:6D,1,10,524
1485837388830,1485837389303,036_6.0.1X,64:09:80:CE:1E:A7,1,10,524
1485837388830,1485837389330,18_6.0.1,C0:EE:FB:30:73:F7,1,10,524
1485837388830,1485837389352,3_6.0,A0:32:99:10:78:F5,1,10,524
1485837388830,1485837389367,021_5.1,34:BB:26:6B:61:59,1,10,524
1485837388830,1485837389396,007_6.0.1X,74:23:44:33:EE:1E,1,10,524
1485837388830,1485837389577,026_7.1.1,C4:43:8F:71:8D:47,1,10,524
1485837388830,1485837389643,004_7.0,C0:EE:FB:EC:91:5D,1,10,524
1485837388830,1485837389659,037_iOS,60:A3:7D:14:40:42,1,10,524
1485837388830,1485837389680,023_5.1,40:78:6A:B2:97:F9,1,10,524
1485837388830,1485837389819,019_6.0.1X,78:02:F8:89:D6:FE,1,10,524
1485837388830,1485837389864,022_7.0,C0:EE:FB:DD:22:99,1,10,524
1485837388830,1485837389959,5_lollipop,00:EE:BD:2A:BF:43,1,10,524
1485837388830,1485837390047,024_6.0.x,74:23:44:3A:F3:EE,1,10,524
1485837388830,1485837390650,010_6.0.1,D8:3C:69:34:9F:E1,1,10,524
1485837388830,1485837391292,L28T_00082,20:91:48:43:4C:35,2,10,7936
1485837388830,1485837391525,044_6.0.1,AC:C1:EE:B1:CF:C8,1,10,524
1485837388830,1485837391559,039_5.0,AC:9E:17:02:C9:57,1,10,524
1485837388830,1485837391576,42_4.2.2,4C:21:D0:CB:C8:E0,3,10,524
1485837388830,1485837391599,033_5.1.1,A0:E4:53:D0:70:55,1,10,524
1485837388830,1485837391789,048_Gingerbread,D4:87:D8:B7:98:19,1,10,524
1485837388830,1485837391874,014_6.0.1,C0:EE:FB:3C:02:99,1,10,524
1485837388830,1485837391949,25_6.01,28:BA:B5:BA:2A:E2,1,10,524
1485837388830,1485837391974,034_601,30:5A:3A:BC:8B:42,1,10,524
1485837388830,1485837392124,013_5.0.2,0C:48:85:69:10:EF,1,10,524
1485837388830,1485837392240,041_6.0.1x,38:A4:ED:CD:54:48,1,10,524
1485837388830,1485837392508,010_4.2,14:F6:5A:6D:92:52,1,10,524
1485837388830,1485837392612,011_5.1.1.X,B0:E2:35:5F:58:14,1,10,524
1485837388830,1485837393121,012_7.0,94:65:2D:00:6C:48,1,10,524
1485837388830,1485837393711,024_6.0.x,74:23:44:3A:F3:EE,1,10,524
1485837388830,1485837394075,028_5.0.2,58:44:98:B4:0E:C5,1,10,524
1485837388830,1485837394198,008_6.0.1X,78:02:F8:CB:D4:0E,1,10,524
1485837388830,1485837394476,Pulzz.D4F3,D9:D4:4C:F1:D4:F3,2,10,7936
1485837388830,1485837397085,006_Nougat,88:79:7E:7B:6B:47,1,10,524
1485837388830,1485837399473,51_6.0.1,B4:EF:FA:93:BF:FF,1,10,524
